baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	neg_log10_padj	in_calcium_signaling
MID2	203.860265500889	-1.45026416570767	0.260876768606895	-5.55919246260296	2.71025701396353e-08	1.7652397461272e-07	6.75319630254289	FALSE
MIDEAS	724.171819996047	0.10968597242423	0.175843225036096	0.623771387278154	0.532777733052379	0.623545989316617	0.205131509836009	FALSE
MIDN	152.975283694891	-0.917978718277237	0.496966465628217	-1.84716430940026	0.0647233303369787	0.108738879988886	0.963615144547032	FALSE
MIEF1	334.191781105535	-0.792529812226964	0.262476779045786	-3.01942829041161	0.0025325223766811	0.00624943429570077	2.20415929359591	FALSE
MIEF2	242.961363279671	-1.16755035150495	0.262273632963599	-4.45164974577143	8.52130774259305e-06	3.58076946794169e-05	4.44602363822396	FALSE
MIEN1	674.35822421003	0.510551016373814	0.209932141238912	2.43198117906483	0.0150164875880673	0.0302293249285653	1.51957155123676	FALSE
MIER1	1126.93646724617	-0.0757397565642937	0.164837687295299	-0.459480825089529	0.645888918655587	0.727138404289773	0.13838291720365	FALSE
MIER2	177.076092992702	-0.105252010189279	0.221150944725199	-0.475928376973764	0.634125404872757	0.71662916765567	0.144705519510522	FALSE
MIER3	608.060379603315	0.159106264464625	0.225171464763767	0.706600477247629	0.479814792282474	0.574123962425853	0.240994326443402	FALSE
MIF4GD	445.284909581271	-0.578112480759271	0.203184255529798	-2.84526219441491	0.00443748798831805	0.0103808489099103	1.98376712993508	FALSE
MIGA2	838.47148537283	0.22162153798376	0.150701041007131	1.47060389565108	0.141398269811747	0.211589494324579	0.674505899350134	FALSE
MIIP	216.693436220078	0.424692736044932	0.303908948258619	1.39743412781492	0.162283062419992	0.237816660516978	0.623757723657045	FALSE
MINDY1	399.446371647911	0.57171305544732	0.268634428431687	2.1282195986011	0.0333188806179082	0.0609516908565592	1.21501424214588	FALSE
MINDY2	719.867061022189	-1.36329306315483	0.21633678110265	-6.30171650057029	2.9436723104873e-10	2.55687906412973e-09	8.59228981285094	FALSE
MINDY3	628.880725427121	0.302964915736674	0.205812432967908	1.4720437991417	0.141009050415237	0.211185555133379	0.675335790401505	FALSE
MINDY4	216.940841771156	0.905858968772902	0.258376428188748	3.50596598584123	0.000454953355764367	0.00133286527807084	2.87521374552033	FALSE
MINK1	2753.95336644188	0.38774029230249	0.110408154572179	3.511880927681	0.000444947303169585	0.00130687433327286	2.8837661714019	FALSE
MINPP1	287.077085425105	-0.23822765677703	0.387648878385156	-0.614544940177369	0.538855285695879	0.629523776525605	0.200987862349026	FALSE
MIOS	1075.48792030438	-0.14846988342003	0.136115553800502	-1.09076354079002	0.275376943130563	0.36722687256791	0.435065545932295	FALSE
MIOX	150.535814169899	-0.336454952868704	0.667171477672933	-0.504300564589849	0.614050180782364	0.700048837781826	0.15487166107246	FALSE
MIPEP	870.473481181446	-0.404259307884383	0.235770171709248	-1.71463296206492	0.0864125414570557	0.13897962572268	0.857048862226244	FALSE
MIPOL1	221.935863562297	-1.51222355816389	0.308485058528491	-4.90209660518852	9.48191838912217e-07	4.76924332611955e-06	5.32155051935787	FALSE
MISFA	143.970354183195	1.00601284286624	0.404915609201632	2.48450002915369	0.0129733497543608	0.0266484817188016	1.57432752959914	FALSE
MITD1	334.472858552537	0.431321022405443	0.235207733138074	1.83378759129593	0.0666855304012129	0.111594264248911	0.952358126805817	FALSE
MITF	1525.54976773347	-1.12256063144782	0.236568498817433	-4.7451822075184	2.08318731094809e-06	9.84417206592596e-06	5.00682080388542	FALSE
MIX23	343.649133055936	-2.90036949429774	0.253025741493195	-11.4627447673175	2.02978408185348e-30	1.10012226028212e-28	27.9585590475551	FALSE
MKKS	1486.57459311379	-0.591788262081697	0.22244889008784	-2.66033362471718	0.00780632839972113	0.0170877038100634	1.76731629243536	FALSE
MKLN1	1198.05742665909	0.0306729613739318	0.142453741493187	0.215318748756057	0.829518813039495	0.878520826158878	0.0562479386892637	FALSE
MKNK1	1016.16101892402	0.330420334416741	0.186483924798604	1.7718435236366	0.076420535489168	0.125067839855405	0.90285435112933	FALSE
MKNK2	2100.40093498596	-0.324912540474661	0.274383586493426	-1.184154433678	0.236351935800603	0.324011693639154	0.489439315746118	FALSE
MKRN1	724.177448197571	-0.34776019968507	0.122528156942927	-2.83820640383137	0.00453678349586531	0.0105735522326848	1.97577908498365	FALSE
MKRN2	1658.46769563857	-0.378138075404563	0.178028572669871	-2.12403025948968	0.0336676133733957	0.0614943357746875	1.2111648851203	FALSE
MKRN2OS	74.4602314354098	2.29189177760558	0.385201991315536	5.94984405396855	2.68398088725137e-09	2.04533206350584e-08	7.68923617340679	FALSE
MKS1	350.077281835521	0.237051840058764	0.219602285979518	1.07945980162007	0.280382804469456	0.372966006997124	0.42833074901254	FALSE
MLEC	6906.61341336239	-1.13040838577294	0.116914206791732	-9.6686999535191	4.09547381773223e-22	1.32237745792612e-20	19.8786445626291	FALSE
MLF1	11646.6321632457	-2.37770995989969	0.213999834711687	-11.1108027868483	1.11155673856782e-28	5.44150563769861e-27	26.2642809165386	FALSE
MLF2	3311.33172833179	-0.334883276027725	0.119080216707956	-2.81224946750833	0.0049196331419833	0.0113834160024589	1.94372739273889	FALSE
MLH1	1065.85863992724	0.0232883184205058	0.137816592135903	0.16898051286554	0.865811969445854	0.906435969413818	0.04266286902287	FALSE
MLH3	622.940451332197	0.0434244568254138	0.173500063388769	0.250284962306388	0.80236698480991	0.858449438980327	0.0662852788588986	FALSE
MLIP	8691.8987758741	-0.346712483759548	0.18435076876931	-1.88072165944375	0.0600097917234084	0.102013764998843	0.991341223731177	FALSE
MLKL	280.468843078264	0.327819045916164	0.384803064357571	0.851913813273442	0.394261929539765	0.492845121225378	0.307289538258112	FALSE
MLLT1	399.505043034533	-0.297192022310422	0.224793294791204	-1.32206800290224	0.186145507433764	0.26621213320798	0.57477215447671	FALSE
MLLT10	1659.00383669042	0.470309958352481	0.182982614836254	2.5702439478928	0.0101626922866255	0.0215013503606498	1.66753426400241	FALSE
MLLT11	865.434990176029	3.80233434983789	0.361037013150182	10.5317023223218	6.17082860929863e-26	2.53099275353588e-24	23.5967090982649	FALSE
MLLT3	418.361344076323	0.42415054079252	0.192132957353071	2.20758867523745	0.027272959297561	0.0509981775423325	1.29244534345992	FALSE
MLPH	324.803145741998	2.91755935750472	0.642443735195557	4.54134610965835	5.58961796880623e-06	2.44050502770509e-05	4.6125202933128	FALSE
MLST8	330.66823861254	-0.00704332325811832	0.178624856006547	-0.0394308127971851	0.968546913945694	0.979706138530291	0.00890417079006305	FALSE
MLX	2330.22032403533	-0.752264486006348	0.21081412024291	-3.5683780817886	0.000359197927664795	0.00107577095731128	2.96828018458448	FALSE
MLXIP	1001.82087018498	-0.851574251156457	0.158304615254835	-5.37933938177111	7.47596592305234e-08	4.50977773995372e-07	6.34584486137929	FALSE
MLXIPL	166.987011942637	-1.48263333705426	0.518242505863642	-2.86088717208459	0.0042245736858968	0.00993087989937635	2.00301227028466	FALSE
MLYCD	905.636211779462	-0.690126634597569	0.285641287824451	-2.41606050670695	0.015689453925477	0.0314588654304157	1.50225694433813	FALSE
MMAA	179.502774042818	0.0554970510526898	0.251210263243162	0.220918724960575	0.825155717202624	0.875687231153194	0.0576509829178096	FALSE
MMAB	497.407806894646	-0.30328237762782	0.335532457415754	-0.903883874495117	0.36605698062179	0.463427875717468	0.334017846449873	FALSE
MMACHC	416.743189147885	-1.76435802830329	0.329820444330093	-5.34945015881877	8.82218523489526e-08	5.26506032305013e-07	6.27859664863467	FALSE
MMADHC	1338.45423700848	-1.0004887899279	0.130693042833623	-7.6552566857102	1.92926499182765e-14	2.87845252923948e-13	12.540840928432	FALSE
MMD	406.595451235858	-0.285635154446644	0.331721513745832	-0.861069127598099	0.389199971318893	0.487555577278372	0.311975871186858	FALSE
MME	695.544334367072	1.10838103171979	0.330399127039671	3.3546730030758	0.000794588502738024	0.00221371981762025	2.65487734703522	FALSE
MMGT1	876.933044795688	-0.0824478274715103	0.153360594115388	-0.537607642609138	0.590847952805705	0.678035843432538	0.168747347145469	FALSE
MMP14	833.024296008474	1.15334582942244	0.234108291035782	4.92654841193198	8.36948827488851e-07	4.23780142727077e-06	5.37285939709691	FALSE
MMP15	1817.68324205538	-0.0422382527574656	0.28523312507043	-0.148083266089926	0.882277055564749	0.917426503647644	0.0374287176358459	FALSE
MMP16	295.588365611355	1.15454332956	0.340918847424068	3.38656351294027	0.000707738922010274	0.00199689523732142	2.69964471882818	FALSE
MMP19	115.439451142103	0.74817560002794	0.559987380775481	1.33605796436315	0.181530328109826	0.260911470100214	0.583506828175621	FALSE
MMP2	6668.18823487866	1.74641752833623	0.30341009060953	5.75596389964419	8.61487960960634e-09	6.09699307747156e-08	7.21488429807593	FALSE
MMP24	76.8430073607412	0.586518410600637	0.427052271869202	1.37341128764742	0.169624522660496	0.246933115635343	0.607420663922718	FALSE
MMP25	66.1958776097193	2.93244515570749	0.445865057185502	6.57697908469971	4.80102277097859e-11	4.70057740977932e-10	9.32784879089864	FALSE
MMP9	127.143944722802	4.29166403830969	1.57937593596923	2.71731634031513	NA	NA	NA	FALSE
MMRN1	122.58356389602	1.25354477098575	0.59440990226348	2.10888944853093	0.0349541251866013	0.0635274032262217	1.19703889671215	FALSE
MMRN2	1211.75209062592	1.27587102710139	0.225514321455871	5.65760533018321	1.53499613768799e-08	1.03400532470891e-07	6.98547722479552	FALSE
MMS19	2360.98597888602	-0.158770361263021	0.129808084865462	-1.22311612121523	0.22128584046202	0.307323765620086	0.512403854066514	FALSE
MMUT	2960.85494925648	-1.25505965676737	0.161548874173351	-7.76891614497186	7.91605495361858e-15	1.24213074995997e-13	12.9058326867702	FALSE
MN1	67.2063057340362	2.04933646474312	0.357182182620356	5.73751033634658	9.60784178081674e-09	6.74135424290728e-08	7.17125285106953	FALSE
MNAT1	495.650077048359	0.326338182878728	0.16843774393079	1.93744095155311	0.0526914648349576	0.0911630995019144	1.04018091743534	FALSE
MNDA	77.3548607361009	0.496563996226716	0.503983665557659	0.985277956731526	0.324487557300984	0.420369673318091	0.376368622771489	FALSE
MNS1	84.5263796769162	0.808836349413643	0.363069932529101	2.22777012621064	0.0258958479366303	0.0487146436392462	1.31234047008378	FALSE
MNT	209.549896582514	0.276755441373835	0.211693547403342	1.30733999580313	0.191097266369335	0.271928577503145	0.565545149162229	FALSE
MOB1A	931.561032396633	0.268602565121739	0.150394218744681	1.78598996267094	0.0741008833360134	0.121834651552154	0.914229174448523	FALSE
MOB1B	97.679580672897	-0.0358312124707165	0.534332501700093	-0.0670578943948045	0.946535613811516	0.963900954086188	0.0159675898562585	FALSE
MOB2	1037.32343771764	0.0993196369696655	0.119340878726499	0.832234838803912	0.405276402678582	0.503832794108201	0.297713568007596	FALSE
MOB3C	659.166180631521	0.237154431906045	0.182934037317282	1.29639314467609	0.194840072678231	0.276155582663221	0.558846172808493	FALSE
MOB4	145.571846410635	-0.493548737701428	0.313622772994764	-1.57370184884395	0.115556394217559	0.178449713006706	0.748484146165616	FALSE
MOCS1	533.301304405052	-0.343789536073943	0.250245219507044	-1.37381060365977	0.169500488346568	0.246793268599999	0.607666690059153	FALSE
MOCS2	2722.15566457748	-0.259686674108313	0.259889716806744	-0.999218735158414	0.31768874199524	0.413478008602724	0.383547584047267	FALSE
MOCS3	119.982920838062	-0.779843687673797	0.271066556068267	-2.87694542250131	0.00401545038893229	0.00948757328328019	2.02284485653506	FALSE
MOGS	737.322351015025	0.0355258579772398	0.221891886836831	0.160104357503454	0.872798868665781	0.911227752514653	0.0403730617774741	FALSE
MON1A	348.427331912122	-0.88982136876713	0.197899037567427	-4.496340051497	6.91331411093766e-06	2.95652720613892e-05	4.52921812024288	FALSE
MON1B	599.590832800753	0.195680224758329	0.184247639992401	1.06205010151772	0.288212940966891	0.381389825957907	0.418630896474266	FALSE
MON2	784.824119541339	-0.41884519466697	0.122456334704307	-3.42036363964632	0.000625374791060257	0.00178294688465852	2.74886159459431	FALSE
MORC2	1149.69796052843	0.0877902730357949	0.135827360146094	0.646337180825488	0.518061013751506	0.610061207081504	0.214626590293769	FALSE
MORC3	1395.16589736153	-0.985281907461751	0.139146385430531	-7.08090191788458	1.43219246285976e-12	1.72301025288326e-11	10.7637121382471	FALSE
MORC4	102.152102344761	-0.164745234737286	0.377208097704777	-0.436748934446853	0.662293436581436	0.740895448273441	0.130243073318278	FALSE
MORF4L1	3311.34885302357	-0.443110157275898	0.134421029660341	-3.29643477955466	0.000979203472953005	0.00267062348990495	2.57338733540901	FALSE
MORF4L2	4802.12477476223	0.480348358436214	0.119256931204668	4.02784436580751	5.62905840678779e-05	0.000199391421991686	3.70029352938349	FALSE
MORN2	431.003593732388	-0.668150162529315	0.228429760101176	-2.92496985608783	0.00344489591041615	0.00827195507602864	2.08239183284368	FALSE
MORN4	205.369805353695	1.01138997819308	0.251547923754821	4.02066518020186	5.80340399265313e-05	0.000204883883728661	3.68849220208189	FALSE
MOSMO	775.828371741498	-0.529268873343793	0.129708914377491	-4.08043561141421	4.49513801962186e-05	0.000162753412346432	3.7884698970904	FALSE
MOSPD1	133.460660127336	-0.0940703686585528	0.339949829531532	-0.276718387499081	0.781996351821988	0.840464108195566	0.075480828263105	FALSE
MOSPD2	298.639516376988	0.452443475082258	0.190157849207934	2.37930475637385	0.0173453290031557	0.0342999683545278	1.4647062806412	FALSE
MOSPD3	277.115706407932	-0.256561607092477	0.166881615084284	-1.53738688928016	0.12419859503666	0.18956345906242	0.72224537510444	FALSE
MOV10	848.201780979012	0.120127550737142	0.157813200958233	0.761200900860855	0.446537080266463	0.544021372565958	0.264384038160037	FALSE
MOXD1	546.557139408847	0.99770472180209	0.376785939483846	2.64793511978932	0.00809850660350245	0.0176195828727465	1.75400437732061	FALSE
MPC1	17253.3897221474	-1.54750039046497	0.29497359170331	-5.24623367647595	1.55239983658165e-07	8.97721473272013e-07	6.04685838647746	FALSE
MPC2	184.788012552318	-0.964521302279349	0.317187520154377	-3.04085514401673	0.0023590729626984	0.00587301635934303	2.23113878942394	FALSE
MPDU1	813.295820582212	-0.398672344906808	0.133834949236246	-2.9788358510382	0.00289345739858439	0.0070562897027461	2.15142359713343	FALSE
MPDZ	4966.0385681922	0.0983117861990539	0.224248733931444	0.438405089185962	0.661092657924183	0.739863812171154	0.130848214141655	FALSE
MPG	388.630430031026	-0.215023248751869	0.172252922152298	-1.24829957056842	0.211921371415969	0.29656708319745	0.527877054180979	FALSE
MPHOSPH10	749.941693343391	0.549401900593213	0.217760848293807	2.52295995766856	0.0116371651274336	0.0242157894512688	1.61590136809004	FALSE
MPHOSPH8	693.128819239751	-0.177403471289455	0.135182713654875	-1.31232364326086	0.189410958014174	0.269948455255219	0.568719153379084	FALSE
MPHOSPH9	499.059167125208	-0.124942242093998	0.268981690462927	-0.464500917809565	0.642288902106473	0.723545599902127	0.140534093208647	FALSE
MPI	1068.39562808278	-1.00291626972249	0.211025488534413	-4.75258357029674	2.00833715508168e-06	9.50738217398962e-06	5.02193904814128	FALSE
MPLKIP	245.729518256298	1.07131585565365	0.218041718829462	4.9133526437276	8.95320292321656e-07	4.51828383151209e-06	5.34502649085972	FALSE
MPND	263.610158441695	0.0728152855288613	0.255633301411859	0.284842722472791	0.775764639603772	0.835795919524429	0.0778997534751757	FALSE
MPP1	1098.69116566027	-0.615785321099764	0.239244237214746	-2.57387734086583	0.0100565918722575	0.0213285132902373	1.67103941610936	FALSE
MPP3	924.158676716483	-0.896137316539195	0.566962468879134	-1.58059371780081	0.113970963160769	0.176283276304142	0.753788886528427	FALSE
MPP7	541.136630854627	-0.380523968390695	0.183486984351423	-2.07384719813094	0.0380935041768081	0.0685179977768764	1.16419533641229	FALSE
MPPE1	497.717542679745	1.21607661346634	0.279625686093454	4.34894458536943	1.3679426937288e-05	5.50441486192464e-05	4.25928884122335	FALSE
MPPED2	553.107651584535	-0.902623144766343	0.16865944170644	-5.35174986727042	8.71077517980151e-08	5.2073474808684e-07	6.28338344133936	FALSE
MPRIP	1307.03249052229	-0.411783456567656	0.155965852541821	-2.64021546932677	0.00828533318351789	0.0179659306814678	1.74555028030422	FALSE
MPST	795.063215170012	0.0496606609307603	0.208016417744801	0.238734333900919	0.811311591798411	0.865491367711842	0.0627372593585572	FALSE
MPV17	846.444030434318	1.38151165264058	0.156236848501132	8.84241883969239	9.36683357963498e-19	2.23102854521216e-17	16.6514948730381	FALSE
MPV17L2	174.543141274244	-0.460716230626092	0.29755149319562	-1.54835798563176	0.121536130792257	0.186275907864111	0.729843311278047	FALSE
MPZ	307.173456579445	1.04930867972508	0.667156889750909	1.57280648052192	0.115763634629542	0.178691817882828	0.747895332943104	FALSE
MPZL1	196.232794554029	-0.219700891726193	0.262463611927822	-0.837071813926768	0.40255220265753	0.501091170474682	0.300083249717925	FALSE
MPZL2	191.069733454497	1.8932229343478	0.365220783827829	5.18377654881846	2.17437421851001e-07	1.22798390873109e-06	5.91080732407032	FALSE
MPZL3	95.3051783822296	1.39575011510244	0.364956926945889	3.82442423214886	0.000131078047372073	0.000431631152273259	3.36488721836323	FALSE
MR1	112.458844754617	0.658351735353188	0.403288855264705	1.63245705096678	0.102583239113881	0.16144322208989	0.791980183355089	FALSE
MRAS	4647.49361571852	2.76892667718515	0.167550294853238	16.5259433271098	2.3867623495081e-61	4.69529193311566e-59	58.3283373999901	FALSE
MRC2	2828.29767527205	2.85907887412324	0.330184228549724	8.65904130757923	4.75748412378277e-18	1.05070174317972e-16	15.9785205472202	FALSE
MRE11	104.572765779951	0.384861532650087	0.273026120267904	1.4096143338683	0.158653592213987	0.233464068442884	0.631779950548676	FALSE
MRFAP1L1	1933.74821216637	-0.0121537003820202	0.128601262369077	-0.09450685131799	0.92470654024189	0.948547467843723	0.0229409309779831	FALSE
MRFAP1L2	219.047789534303	-0.327898829465209	0.235248517944825	-1.39384014968423	0.163365880904155	0.239106606895128	0.621408423472455	FALSE
MRGBP	583.816066640907	0.29944500988859	0.209093973476598	1.43210731954503	0.152113110019475	0.225118078536763	0.64758962675209	FALSE
MRGPRF	178.566164863016	-0.19859251882966	0.275365670793711	-0.721195631457035	0.470789159201163	0.56602390432811	0.247165227294816	FALSE
MRI1	128.614176701668	-0.0421657808552108	0.419570575274643	-0.100497468936209	0.919949392162627	0.944853755481349	0.0246354064140097	FALSE
MRM2	124.005035037608	-0.213066180043223	0.283879321896094	-0.75055195503535	0.45292234492422	0.549810772497999	0.259786755233539	FALSE
MRM3	138.12906652527	-0.377285176350012	0.351847791887287	-1.07229655848138	0.283586852070058	0.37647377274934	0.424265273771342	FALSE
MRNIP	526.137341706198	0.637706920759037	0.20124265547173	3.16884568663735	0.00153045628680256	0.00396924734733974	2.40129183678504	FALSE
MRO	80.1750385407571	0.59685534581685	0.609278455215407	0.97961012851806	0.327278603383566	0.423294500250425	0.373357374158659	FALSE
MROH1	217.263579555846	0.469513700098968	0.265773315417371	1.76659458592238	0.0772961483519188	0.126325689837297	0.898508321494928	FALSE
MROH7	449.613935660996	0.154669164014455	0.203074323395606	0.761638209243944	0.446275963574528	0.543793250866277	0.264566186836276	FALSE
MRPL1	922.890923491713	-0.720908936536395	0.171976567217341	-4.19190211899812	2.76625348191103e-05	0.000105175056329065	3.97808724671391	FALSE
MRPL10	1265.34522192274	0.0678771637259554	0.177282696365893	0.382875289677815	0.70181223383526	0.774423891610811	0.111021257152809	FALSE
MRPL11	1418.46521255663	-0.682168793235944	0.178024203230509	-3.83188791668209	0.00012716367363069	0.000420043440602866	3.3767057928437	FALSE
MRPL13	2177.6518718359	-0.527304509466897	0.182502715221036	-2.88929679116421	0.00386104467745828	0.00916351153008028	2.03793806935658	FALSE
MRPL14	441.089479008102	0.882185787124533	0.173690365582833	5.07907150845289	3.79283941172837e-07	2.05593202709221e-06	5.68699124801663	FALSE
MRPL15	3668.4721267414	-1.01765494637935	0.183574786607241	-5.54354421534275	2.9640978118615e-08	1.91969711327678e-07	6.71676728817626	FALSE
MRPL16	2083.13815394989	0.245510052063524	0.197977251035669	1.24009223675548	0.214941280070608	0.300121085461366	0.522703491486736	FALSE
MRPL18	387.868539703709	-0.0627796252373342	0.158740409496952	-0.395486098569877	0.692484178953849	0.766596439456725	0.115433202206488	FALSE
MRPL19	678.061780963441	-0.038164665488461	0.167626878611754	-0.227676287982762	0.81989790778192	0.871911119013935	0.0595277839770198	FALSE
MRPL2	1047.22177338917	-0.725610283761578	0.154048379040684	-4.71027535817138	2.47382334446531e-06	1.15260637667785e-05	4.93831898205785	FALSE
MRPL20	1228.83554404841	-0.618842817405668	0.153647476457268	-4.02767967085861	5.63300179529367e-05	0.000199464593571349	3.70013418359255	FALSE
MRPL21	750.251372690969	-1.42280352740879	0.240196854175892	-5.923489432409	3.15180992463826e-09	2.36954542317284e-08	7.62533496164522	FALSE
MRPL22	1108.40873587727	-0.112943380314921	0.155785827792111	-0.72499136741526	0.468457326379975	0.563900530100223	0.248797497148668	FALSE
MRPL23	399.071356163197	-0.75129989427731	0.205984726729799	-3.64735728811014	0.000264951383763071	0.000818191438870671	3.08714506904527	FALSE
MRPL24	364.374435886896	-0.859982946967005	0.269431894663511	-3.19183795237391	0.00141370621394492	0.00369441601740145	2.43245420150843	FALSE
MRPL27	1177.49786521418	0.0312195427544418	0.183447427737805	0.170182504815836	0.864866610149548	0.905769420956849	0.0429823453155405	FALSE
MRPL28	666.976876363763	0.331912696347528	0.198608495647485	1.67119082829492	0.0946839912803426	0.150343516198764	0.822915296794042	FALSE
MRPL3	392.315455080668	-0.973181216779495	0.202969005421947	-4.79472821358303	1.62895527645356e-06	7.84779678084633e-06	5.10525225156335	FALSE
MRPL30	164.615157454225	-0.710370133914119	0.343583104970094	-2.06753511345079	0.038683759061871	0.0694855550413012	1.15810546904839	FALSE
MRPL32	157.185982077984	-0.651426766838577	0.269260355315116	-2.41931927214539	0.0155495854817266	0.0312078682358552	1.50573589634667	FALSE
MRPL33	769.00656407062	-0.338153425975598	0.167918970462797	-2.01378929994403	0.0440316596008363	0.0779061159126723	1.10842844729707	FALSE
MRPL35	594.454812531972	1.50318768403141	0.240608464030731	6.24744308180039	4.17226247127612e-10	3.55999552067199e-09	8.44855054847338	FALSE
MRPL37	2857.36152546232	-0.225442034221144	0.161534856133331	-1.39562469436977	0.162827542109502	0.238450093717844	0.622602502539677	FALSE
MRPL38	1457.65919624643	-1.25329469477624	0.204539416508236	-6.12739938429311	8.93270507442157e-10	7.30501354931334e-09	8.13637897420107	FALSE
MRPL39	976.463243359699	-0.145876601601733	0.186747379283508	-0.781144036191657	0.434717784467709	0.532826471028092	0.273414207381566	FALSE
MRPL4	1963.65354755165	-0.218355949142614	0.255869312277533	-0.853388580283401	0.393443852193164	0.492001652954441	0.308033438151772	FALSE
MRPL42	1360.37618761799	-1.47873019835477	0.153514110502879	-9.6325360158149	5.82732245036233e-22	1.84787004149848e-20	19.7333285754561	FALSE
MRPL43	1153.36278991034	-0.599091896929571	0.164681176817487	-3.63788933566786	0.000274881479536684	0.000845415737440124	3.07292967202653	FALSE
MRPL44	671.2520083044	-0.373532653868882	0.188766623755294	-1.97880666845591	0.0478377774208977	0.0838028874574862	1.07674101734527	FALSE
MRPL47	1139.2974117199	-0.687691125917609	0.190664627602116	-3.6068102120793	0.000309984215714014	0.000942462027341149	3.02573613889238	FALSE
MRPL48	934.311723703378	-1.11681750261235	0.1292241466395	-8.64248309356586	5.50042957847179e-18	1.20975286567507e-16	15.9173033404569	FALSE
MRPL49	445.743310154426	-1.01480612311988	0.184547589773753	-5.49888581240204	3.8219852382898e-08	2.42538525605451e-07	6.61521926683925	FALSE
MRPL51	1767.20803187032	-0.184827656837586	0.186795713484322	-0.98946412307849	0.322436114797518	0.418477562308374	0.378327822800696	FALSE
MRPL52	781.500287508735	-0.225170833555277	0.198465235978063	-1.13456058158299	0.256559477018958	0.34577915812895	0.46120118741367	FALSE
MRPL53	1124.06435083143	-1.55892686590069	0.198530645674041	-7.85232355744325	4.08399220353028e-15	6.63367724435812e-14	13.1782456625127	FALSE
MRPL54	239.997751873698	0.25367693891608	0.186978035648613	1.35672052621632	0.174870027887362	0.253188538400905	0.596555958298865	FALSE
MRPL55	633.334573071219	-0.176934440147407	0.227510050479742	-0.777699445691792	0.436746219057661	0.53478779728356	0.271818510970405	FALSE
MRPL9	1084.68476083337	-0.938640491757319	0.129054401603783	-7.27321563691483	3.51029290503427e-13	4.52546620511882e-12	11.3443366739436	FALSE
MRPS11	1127.69483018636	-0.0958618000452132	0.25770842004185	-0.371977756992364	0.709909410315951	0.781790139691051	0.106909811397723	FALSE
MRPS12	1111.32589212457	-0.282997410310994	0.250439759542925	-1.13000192472429	0.258475413457719	0.347964049824021	0.458465623207316	FALSE
MRPS14	1592.9913937123	-1.80545975553739	0.209955092380829	-8.5992663243554	8.02273159408984e-18	1.73575311046877e-16	15.7605120478152	FALSE
MRPS15	861.057932088068	2.41030725953439	0.180022666154059	13.3889099135533	7.02035450068432e-41	6.84194732667611e-39	38.1648202735918	FALSE
MRPS16	1657.26079236351	-0.00729407625103991	0.176823360971143	-0.0412506368557845	0.967096085626614	0.978704555359772	0.00934839026190802	FALSE
MRPS18A	968.158419200509	-1.11139193343171	0.229617915625514	-4.84017952346667	1.29721890622927e-06	6.3709461122855e-06	5.19579606831868	FALSE
MRPS18B	1779.79000836068	-1.07304897638697	0.193212349005123	-5.55372874411105	2.79639314225676e-08	1.8168858929782e-07	6.74067234710365	FALSE
MRPS18C	607.925847820385	-0.48880704899267	0.167220818847128	-2.92312316350713	0.00346539411391894	0.00831178181805394	2.08030586540984	FALSE
MRPS2	1269.54594890662	-0.250260917393779	0.186115481578476	-1.3446539496407	0.17873701239044	0.257523841397483	0.589182558047797	FALSE
MRPS22	2582.28771171069	-0.861374263619453	0.201837767579438	-4.2676565141875	1.97537172326564e-05	7.73474891863286e-05	4.11155377957574	FALSE
MRPS23	1981.21479644795	-1.1412951545572	0.176639956334592	-6.46113811529343	1.03918416288608e-10	9.68355558099894e-10	9.01396515036917	FALSE
MRPS24	1589.13465301002	-0.468358645637746	0.254180392456424	-1.84262303284483	0.0653840686164064	0.10971015019935	0.959753190368378	FALSE
MRPS25	2527.17130158575	-0.341201503850554	0.211697779017445	-1.61173870332592	0.107018811757895	0.167308438161018	0.77648215494703	FALSE
MRPS26	1045.12767341254	-0.095262958291449	0.227716820617536	-0.418339576466548	0.675698857665432	0.752484428659176	0.123502482601049	FALSE
MRPS27	2982.22745586839	0.385507310598399	0.165238574122573	2.33303459949027	0.0196463294499425	0.0382099886024788	1.41782309185572	FALSE
MRPS28	1190.57720138468	0.216123328035457	0.198273064922464	1.09002868402712	0.275700508903668	0.367566077570741	0.434664576185919	FALSE
MRPS30	1131.90998797565	-0.356627042516545	0.230506044607934	-1.54714833237076	0.121827481536546	0.18661475650508	0.729054017527675	FALSE
MRPS33	2348.0704817672	-0.71605600296515	0.198862735206724	-3.6007550747041	0.000317294371854186	0.000962208995777054	3.01673058715693	FALSE
MRPS34	394.903441857135	-1.3964998906567	0.232897025638557	-5.99621178856955	2.01973577547337e-09	1.56725004695789e-08	7.80486170847669	FALSE
MRPS35	963.724584952128	-0.705489363455611	0.193035140735581	-3.65471986482497	0.000257462944493594	0.000797749887084146	3.09813324860576	FALSE
MRPS5	461.776572964483	1.29985531645447	0.236163894126937	5.50403913883552	3.71187087354657e-08	2.36114995746618e-07	6.62687642984971	FALSE
MRPS6	1229.06581165201	-1.44720857411133	0.122618755437478	-11.8025058152645	3.78858916259039e-32	2.38143092746732e-30	29.6231620105223	FALSE
MRPS7	1766.45009849036	-0.246555573874206	0.192356290472841	-1.28176506870732	0.199925071354011	0.282272574098606	0.549331316313784	FALSE
